2016-02-13 22:32:02 INFO  SimpleDataGson:25 - -------Round 1
2016-02-13 22:32:07 INFO  SimpleDataGson:50 - Json Generation Time(ms):: 1802698961
2016-02-13 22:32:08 INFO  SimpleDataGson:27 - Size of Simple content Gson :: 101 MB
2016-02-13 22:32:08 INFO  SimpleDataGson:28 - --------------------------------------------------------------------------
2016-02-13 22:32:10 INFO  SimpleDataGson:60 - Generating Map from json Time(ms):: 2003962071
2016-02-13 22:32:10 INFO  SimpleDataGson:61 - --------------------------------------------------------------------------
2016-02-13 22:32:12 INFO  SimpleDataGson:73 - Generating Actual Object from json Time(ms):: 1005873828
2016-02-13 22:32:12 INFO  SimpleDataGson:74 - --------------------------------------------------------------------------
2016-02-13 22:32:14 INFO  SimpleDataGson:25 - -------Round 2
2016-02-13 22:32:16 INFO  SimpleDataGson:50 - Json Generation Time(ms):: 1222128229
2016-02-13 22:32:16 INFO  SimpleDataGson:27 - Size of Simple content Gson :: 101 MB
2016-02-13 22:32:16 INFO  SimpleDataGson:28 - --------------------------------------------------------------------------
2016-02-13 22:32:18 INFO  SimpleDataGson:60 - Generating Map from json Time(ms):: 1672580233
2016-02-13 22:32:18 INFO  SimpleDataGson:61 - --------------------------------------------------------------------------
2016-02-13 22:32:20 INFO  SimpleDataGson:73 - Generating Actual Object from json Time(ms):: 914391709
2016-02-13 22:32:20 INFO  SimpleDataGson:74 - --------------------------------------------------------------------------
2016-02-13 22:32:21 INFO  SimpleDataGson:25 - -------Round 3
2016-02-13 22:32:23 INFO  SimpleDataGson:50 - Json Generation Time(ms):: 1232757569
2016-02-13 22:32:24 INFO  SimpleDataGson:27 - Size of Simple content Gson :: 101 MB
2016-02-13 22:32:24 INFO  SimpleDataGson:28 - --------------------------------------------------------------------------
2016-02-13 22:32:25 INFO  SimpleDataGson:60 - Generating Map from json Time(ms):: 1761755454
2016-02-13 22:32:25 INFO  SimpleDataGson:61 - --------------------------------------------------------------------------
2016-02-13 22:32:28 INFO  SimpleDataGson:73 - Generating Actual Object from json Time(ms):: 1042478282
2016-02-13 22:32:28 INFO  SimpleDataGson:74 - --------------------------------------------------------------------------
2016-02-13 22:32:29 INFO  SimpleDataGson:25 - -------Round 4
2016-02-13 22:32:31 INFO  SimpleDataGson:50 - Json Generation Time(ms):: 1350677839
2016-02-13 22:32:31 INFO  SimpleDataGson:27 - Size of Simple content Gson :: 101 MB
2016-02-13 22:32:31 INFO  SimpleDataGson:28 - --------------------------------------------------------------------------
2016-02-13 22:32:33 INFO  SimpleDataGson:60 - Generating Map from json Time(ms):: 1997474806
2016-02-13 22:32:33 INFO  SimpleDataGson:61 - --------------------------------------------------------------------------
2016-02-13 22:32:35 INFO  SimpleDataGson:73 - Generating Actual Object from json Time(ms):: 999789995
2016-02-13 22:32:35 INFO  SimpleDataGson:74 - --------------------------------------------------------------------------
2016-02-13 22:32:36 INFO  SimpleDataGson:25 - -------Round 5
2016-02-13 22:32:39 INFO  SimpleDataGson:50 - Json Generation Time(ms):: 1269646240
2016-02-13 22:32:39 INFO  SimpleDataGson:27 - Size of Simple content Gson :: 101 MB
2016-02-13 22:32:39 INFO  SimpleDataGson:28 - --------------------------------------------------------------------------
2016-02-13 22:32:41 INFO  SimpleDataGson:60 - Generating Map from json Time(ms):: 2061314403
2016-02-13 22:32:41 INFO  SimpleDataGson:61 - --------------------------------------------------------------------------
2016-02-13 22:32:44 INFO  SimpleDataGson:73 - Generating Actual Object from json Time(ms):: 1455524498
2016-02-13 22:32:44 INFO  SimpleDataGson:74 - --------------------------------------------------------------------------
2016-02-13 22:32:45 INFO  SimpleDataGson:25 - -------Round 6
2016-02-13 22:32:47 INFO  SimpleDataGson:50 - Json Generation Time(ms):: 1304567889
2016-02-13 22:32:47 INFO  SimpleDataGson:27 - Size of Simple content Gson :: 101 MB
2016-02-13 22:32:47 INFO  SimpleDataGson:28 - --------------------------------------------------------------------------
2016-02-13 22:32:49 INFO  SimpleDataGson:60 - Generating Map from json Time(ms):: 1370549381
2016-02-13 22:32:49 INFO  SimpleDataGson:61 - --------------------------------------------------------------------------
2016-02-13 22:32:51 INFO  SimpleDataGson:73 - Generating Actual Object from json Time(ms):: 1153593911
2016-02-13 22:32:51 INFO  SimpleDataGson:74 - --------------------------------------------------------------------------
2016-02-13 22:32:52 INFO  SimpleDataGson:25 - -------Round 7
2016-02-13 22:32:54 INFO  SimpleDataGson:50 - Json Generation Time(ms):: 1258311882
2016-02-13 22:32:55 INFO  SimpleDataGson:27 - Size of Simple content Gson :: 101 MB
2016-02-13 22:32:55 INFO  SimpleDataGson:28 - --------------------------------------------------------------------------
2016-02-13 22:32:56 INFO  SimpleDataGson:60 - Generating Map from json Time(ms):: 1423511342
2016-02-13 22:32:56 INFO  SimpleDataGson:61 - --------------------------------------------------------------------------
2016-02-13 22:32:58 INFO  SimpleDataGson:73 - Generating Actual Object from json Time(ms):: 1174751932
2016-02-13 22:32:58 INFO  SimpleDataGson:74 - --------------------------------------------------------------------------
2016-02-13 22:32:59 INFO  SimpleDataGson:25 - -------Round 8
2016-02-13 22:33:02 INFO  SimpleDataGson:50 - Json Generation Time(ms):: 1233054419
2016-02-13 22:33:02 INFO  SimpleDataGson:27 - Size of Simple content Gson :: 101 MB
2016-02-13 22:33:02 INFO  SimpleDataGson:28 - --------------------------------------------------------------------------
2016-02-13 22:33:03 INFO  SimpleDataGson:60 - Generating Map from json Time(ms):: 1644931000
2016-02-13 22:33:03 INFO  SimpleDataGson:61 - --------------------------------------------------------------------------
2016-02-13 22:33:06 INFO  SimpleDataGson:73 - Generating Actual Object from json Time(ms):: 1299340655
2016-02-13 22:33:06 INFO  SimpleDataGson:74 - --------------------------------------------------------------------------
2016-02-13 22:33:07 INFO  SimpleDataGson:25 - -------Round 9
2016-02-13 22:33:09 INFO  SimpleDataGson:50 - Json Generation Time(ms):: 1250320633
2016-02-13 22:33:09 INFO  SimpleDataGson:27 - Size of Simple content Gson :: 101 MB
2016-02-13 22:33:09 INFO  SimpleDataGson:28 - --------------------------------------------------------------------------
2016-02-13 22:33:11 INFO  SimpleDataGson:60 - Generating Map from json Time(ms):: 1876958683
2016-02-13 22:33:11 INFO  SimpleDataGson:61 - --------------------------------------------------------------------------
2016-02-13 22:33:14 INFO  SimpleDataGson:73 - Generating Actual Object from json Time(ms):: 1180127985
2016-02-13 22:33:14 INFO  SimpleDataGson:74 - --------------------------------------------------------------------------
2016-02-13 22:33:15 INFO  SimpleDataGson:25 - -------Round 10
2016-02-13 22:33:18 INFO  SimpleDataGson:50 - Json Generation Time(ms):: 1314250627
2016-02-13 22:33:18 INFO  SimpleDataGson:27 - Size of Simple content Gson :: 101 MB
2016-02-13 22:33:18 INFO  SimpleDataGson:28 - --------------------------------------------------------------------------
2016-02-13 22:33:20 INFO  SimpleDataGson:60 - Generating Map from json Time(ms):: 1483840853
2016-02-13 22:33:20 INFO  SimpleDataGson:61 - --------------------------------------------------------------------------
2016-02-13 22:33:22 INFO  SimpleDataGson:73 - Generating Actual Object from json Time(ms):: 1179707185
2016-02-13 22:33:22 INFO  SimpleDataGson:74 - --------------------------------------------------------------------------
2016-02-13 22:33:23 INFO  SimpleDataGson:36 - --------------------------------------------------------------------------
2016-02-13 22:33:23 INFO  SimpleDataGson:37 - Average Time to Generate JSON : 1323841428
2016-02-13 22:33:23 INFO  SimpleDataGson:38 - Average Time to Parse JSON To Map : 1729687822
2016-02-13 22:33:23 INFO  SimpleDataGson:39 - Average Time to Parse JSON To Actual Object : 1140557998
2016-02-13 22:33:23 INFO  SimpleDataGson:40 - --------------------------------------------------------------------------
2016-02-13 22:34:23 INFO  SimpleDataJackson:28 - -------Round 1
2016-02-13 22:34:28 INFO  SimpleDataJackson:55 - Json Generation Time(ms):: 3749361201
2016-02-13 22:34:29 INFO  SimpleDataJackson:30 - Size of Simple content Jackson :: 101 MB
